Date,SiteName,WaterBody,County,Town,SamplingNotes,Subsite,Sample,Datum,Easting,Northing,BDS_PA,SurveyMethod,PointGroup
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Accessed via canoe: saw likely BDS.  Noticed large patch of milfoil for first time.  Habitat survey.,,Control,NAD-83,383526,4845086,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R1,NAD-83,353199,4852146,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R1,NAD-83,353199,4852146,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R2,NAD-83,353198,4852158,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R2,NAD-83,353198,4852158,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R3,NAD-83,353231,4852176,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,R3,NAD-83,353231,4852176,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,Control,NAD-83,353213,4852084,0,eDNA,
7/27/2022,OSSIPE,Ossipee River,Oxford,Hiram,"Water lower than last time, few fish seen",,Control,NAD-83,353213,4852084,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R1,NAD-83,353407,4852099,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R1,NAD-83,353407,4852099,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R2,NAD-83,353408,4852072,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R2,NAD-83,353408,4852072,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R3,NAD-83,353412,4852074,0,eDNA,
7/27/2022,OSSIPR,Ossipee River,Oxford,Hiram,,,R3,NAD-83,353412,4852074,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R1,NAD-83,383489,4846921,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R1,NAD-83,383489,4846921,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R2,NAD-83,383487,4846938,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R2,NAD-83,383487,4846938,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R3,NAD-83,383515,4846946,0,eDNA,
7/27/2022,PRESBG,Presumpscot River,Cumberland,Windham,"Flooded area with patches of dense veg, tree stumps",,R3,NAD-83,383515,4846946,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R1,NAD-83,383532,4845089,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R1,NAD-83,383532,4845089,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R2,NAD-83,383528,4845085,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R3,NAD-83,383524,4845080,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R3,NAD-83,383524,4845080,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,R2,NAD-83,383528,4845085,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,Control,NAD-83,383526,4845086,0,eDNA,
7/27/2022,PRESUM,Presumpscot River,Cumberland,Gorham,Long-term sampling,,Control,NAD-83,383526,4845086,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R1,NAD-83,368058,4845440,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R1,NAD-83,368058,4845440,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R2,NAD-83,368055,4845455,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R2,NAD-83,368055,4845455,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R3,NAD-83,368046,4845450,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,R3,NAD-83,368046,4845450,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,Control,NAD-83,368058,4845446,0,eDNA,
7/27/2022,WATBRK,Watchic Brook,Cumberland,Standish,Accidentally stepped in water when crossing to R3.  Long-term site sampling.,,Control,NAD-83,368058,4845446,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R1,NAD-83,368261,4882325,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R1,NAD-83,368261,4882325,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R2,NAD-83,368265,4882335,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R2,NAD-83,368265,4882335,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R3,NAD-83,368279,4882358,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,R3,NAD-83,368279,4882358,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,Control,NAD-83,368279,4882358,0,eDNA,
7/29/2022,CARBRK,Carsley Brook,Cumberland,Harrison,"Water low: one culvert dry, other culvert with just a trickle of water",,Control,NAD-83,368279,4882358,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R1,NAD-83,358274,4884980,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R1,NAD-83,358274,4884980,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R2,NAD-83,358283,4884977,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R2,NAD-83,358283,4884977,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R3,NAD-83,358278,4884972,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,R3,NAD-83,358278,4884972,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,Control,NAD-83,358283,4884977,0,eDNA,
7/29/2022,DUCKIN,Duck Pond Brook,Oxford,Sweden,"Clear, shallow water with abundant veg",,Control,NAD-83,358283,4884977,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R1,NAD-83,357400,4889805,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R1,NAD-83,357400,4889805,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R2,NAD-83,357414,4889882,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R2,NAD-83,357414,4889882,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R3,NAD-83,357427,4889907,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,R3,NAD-83,357427,4889907,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,Control,NAD-83,357427,4889907,0,eDNA,
7/29/2022,DUCKNO,Duck Pond Brook,Oxford,Sweden,"Small, shady stream.  Very rocky with some aquatic veg. Mostly riffle, some pools.  Tannins in water.  Sampled downstream to upstream.",,Control,NAD-83,357427,4889907,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R1,NAD-83,381920,4874683,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R1,NAD-83,381922,4874677,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R2,NAD-83,381932,4874605,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R2,NAD-83,381936,4874598,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R3,NAD-83,381932,4874705,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,R3,NAD-83,381928,4874709,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,Control,NAD-83,381930,4874700,0,eDNA,
8/3/2022,HEATH-02,The Heath,Cumberland,Casco,Large snails and freshwater mussels,,Control,NAD-83,381931,4874698,0,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R1,NAD-83,382071,4866266,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R1,NAD-83,382071,4866266,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R2,NAD-83,382062,4866255,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R2,NAD-83,382062,4866255,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R3,NAD-83,382032,4866259,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,R3,NAD-83,382032,4866259,1,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,Control,NAD-83,382032,4866259,0,eDNA,
8/3/2022,PANTHR-01,Panther Pond,Cumberland,Raymond,Dense patch of Schoenoplectus at R3,,Control,NAD-83,382032,4866259,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R1,NAD-83,381940,4863586,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R1,NAD-83,381940,4863586,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R2,NAD-83,381942,4863536,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R2,NAD-83,381942,4863536,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R3,NAD-83,381917,4863509,0,eDNA,
8/3/2022,PANTHR-02,Panther Pond,Cumberland,Raymond,Very dense cover of both floating plants and submerged veg,,R3,NAD-83,381917,4863509,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R1,NAD-83,383453,4864888,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R1,NAD-83,383459,4864887,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R2,NAD-83,383454,4864877,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R2,NAD-83,383454,4864877,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R3,NAD-83,383463,4864864,0,eDNA,
8/3/2022,PANTHR-03,Panther Pond,Cumberland,Raymond,,,R3,NAD-83,383463,4864864,0,eDNA,
8/5/2022,CANCO,Canco Woods brook,Cumberland,Portland,Stream and wetland are both dry,,n/a,NAD-83,396704,4837552,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R1,NAD-83,408712,4855826,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R1,NAD-83,408712,4855826,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R2,NAD-83,408750,4855849,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R2,NAD-83,408750,4855849,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R3,NAD-83,408763,4855868,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,R3,NAD-83,408763,4855868,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,Control,NAD-83,408763,4855868,0,eDNA,
8/5/2022,MERRIL,Merrill Brook,Cumberland,Freeport,"Cloudy, milky look to water.  Clay deposits?  Active beaver dam in mouth of culvert.",,Control,NAD-83,408763,4855868,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R1,NAD-83,396674,4827255,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R1,NAD-83,396674,4827255,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R2,NAD-83,396681,4827270,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R2,NAD-83,396681,4827270,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R3,NAD-83,396704,4827290,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,R3,NAD-83,396704,4827290,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,Control,NAD-83,396704,4827290,0,eDNA,
8/5/2022,RACHEL,Unnamed brook,Cumberland,Scarborough,"Water very shallow, but soils saturated to treeline.  Jiggly mud.  Higher flow than expected given size.  Salinity = 0.14ppt.",,Control,NAD-83,396704,4827290,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R1,NAD-83,391717,4831267,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R1,NAD-83,391717,4831267,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R2,NAD-83,391701,4831261,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R2,NAD-83,391701,4831261,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R3,NAD-83,391683,4831256,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,R3,NAD-83,391683,4831256,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,Control,NAD-83,391683,4831256,0,eDNA,
8/5/2022,REDBRK,Red Brook,Cumberland,Scarborough,Brown water,,Control,NAD-83,391683,4831256,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R1,NAD-83,351427,4899906,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R1,NAD-83,351427,4899906,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R2,NAD-83,351426,4899887,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R2,NAD-83,351426,4899887,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R3,NAD-83,351424,4899865,0,eDNA,
8/12/2022,BRADPD-01,Bradley Pond,Oxford,Lovell,Windy: hard to keep canoe steady,,R3,NAD-83,351424,4899865,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R1,NAD-83,351087,4899386,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R1,NAD-83,351087,4899386,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R2,NAD-83,351071,4899372,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R2,NAD-83,351071,4899372,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R3,NAD-83,351067,4899350,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,R3,NAD-83,351067,4899350,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,Control,NAD-83,351067,4899350,0,eDNA,
8/12/2022,BRADPD-02,Bradley Pond,Oxford,Lovell,Beaver lodge and trails underwater.  Extensive aquatic bed at outlet.,,Control,NAD-83,351067,4899350,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,R1,NAD-83,357330,4900574,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,R1,NAD-83,357330,4900574,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,R2,NAD-83,357337,4900565,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,R2,NAD-83,357337,4900565,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set. Estimated point location from aerial photo.,,R3,NAD-83,357344,4900561,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set. Estimated point location from aerial photo.,,R3,NAD-83,357344,4900561,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,Control,NAD-83,357337,4900565,0,eDNA,
8/12/2022,CROOKN,Crooked River,Oxford,South Oxford,Dirt on pole set,,Control,NAD-83,357337,4900565,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R1,NAD-83,356527,4906735,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R1,NAD-83,356527,4906735,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R2,NAD-83,356578,4906762,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R2,NAD-83,356578,4906762,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R3,NAD-83,356591,4906800,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,R3,NAD-83,356591,4906800,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,Control,NAD-83,356591,4906800,0,eDNA,
8/12/2022,MOSQPD,Mosquito Pond,Oxford,South Oxford,R3 separated by R1 and R2 by old beaver dam,,Control,NAD-83,356591,4906800,0,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R1,NAD-83,350874,4869456,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R1,NAD-83,350874,4869456,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R2,NAD-83,350860,4869452,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R2,NAD-83,350860,4869452,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R3,NAD-83,350876,4869404,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,R3,NAD-83,350893,4869404,1,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,Control,NAD-83,350876,4869404,0,eDNA,
8/15/2022,BUCKBR,Buck Meadow Brook,Oxford,Denmark,Dammed culvert (beavers) forming large wetland,,Control,NAD-83,350876,4869404,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R1,NAD-83,358925,4865722,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R1,NAD-83,358925,4865722,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R2,NAD-83,358926,4865646,1,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R2,NAD-83,358926,4865646,1,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R3,NAD-83,358894,4865593,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,R3,NAD-83,358894,4865593,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,Control,NAD-83,358894,4865593,0,eDNA,
8/15/2022,MUDNO,Mud Pond,Oxford,Denmark,R3 is at outlet of pond (not on map),,Control,NAD-83,358894,4865593,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R1,NAD-83,345358,4866441,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R1,NAD-83,345358,4866441,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R2,NAD-83,345344,4866433,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R2,NAD-83,345344,4866433,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R3,NAD-83,345326,4866441,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,R3,NAD-83,345319,4866443,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,Control,NAD-83,345326,4866441,0,eDNA,
8/15/2022,SHEPR,Shepard's River,Oxford,Brownfield,Beaver dam ~1 mile downstream at next road crossing,,Control,NAD-83,345326,4866441,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R1,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R1,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R2,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R3,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R3,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,R2,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,Control,NAD-83,368062,4845437,0,eDNA,
9/21/2022,WATBRK,Watchic Brook,Cumberland,Standish,,,Control,NAD-83,368062,4845437,0,eDNA,
9/21/2022,OSSIPE,Ossipee River,Oxford,Hiram,,,R1,NAD-83,353203,4852141,0,eDNA,
9/21/2022,OSSIPE,Ossipee River,Oxford,Hiram,,,R1,NAD-83,353203,4852141,0,eDNA,
9/21/2022,OSSIPE,Ossipee River,Oxford,Hiram,,,R2,NAD-83,353203,4852141,0,eDNA,
9/21/2022,OSSIPE,Ossipee River,Oxford,Hiram,,,R3,NAD-83,353203,4852141,0,eDNA,
